index,adoptionStatusCd,age,animalSeq,classification,fileNm,filePath,foundPlace,gender,gu,hairColor,hitCnt,memo,modDtTm,regDtTm,regId,rescueDate,species,weight
340,5,1개월령(추정),42882,2,23-3-133.jpg,202305/20230503060139599.jpg,정림동로 29-3 인근,2,3,흑백색,180,상태불량 & 양안심한화농성눈곱 & 마름 & 심한탈수 & 파보음성(5/3),2023-05-05,2023-05-03,23-3-133,2023-05-03,코리안숏헤어,0.28kg
341,7,2년령(추정),42881,1,23-3-132.jpg,202305/20230503045910009.jpg,괴정동 3-18 인근,1,3,황색,3,현장반환,2023-05-03,2023-05-03,23-3-132,2023-05-02,푸들,5kg(추정)
342,5,5일령(추정),42880,2,23-2-091.jpg,202305/20230503040518647.jpg,대사동 행정복지센터 주변,2,2,황색,139,동시구조 & 좌측하복부피부천공 및 염증 & 체온저하 & 심한탈수,2023-05-04,2023-05-03,23-2-091,2023-05-03,코리안숏헤어,0.116kg
343,5,5일령(추정),42879,2,23-2-090.jpg,202305/20230503040529444.jpg,대사동 행정복지센터 주변,2,2,황색,177,동시구조 & 눈뜨기전,2023-05-05,2023-05-03,23-2-090,2023-05-03,코리안숏헤어,0.109kg
344,5,4년령(추정),42878,1,23-2-089.jpg,202305/20230503040541569.jpg,대흥동 6-10 대영주차장 주변,1,2,백색,510,미용 & 야윔 & 코에각질 & 치석 & 홍역음성(5/3) & 파보음성(5/3) 코로나음성(5/3) & 화농성 콧물(5/6) & 화농성 눈꼽(5/6) & 식욕 및 활력소실(5/6) & 홍역음성(5/6),2023-05-08,2023-05-03,23-2-089,2023-05-03,페키니즈,3.2kg
345,4,2년령(추정),42877,1,23-5-078.jpg,202305/20230503040552512.jpg,중리동 235-25번지 1층 주변,1,5,흑황색,509,신고자입양희망 & 홍역음성(5/3) & 파보음성(5/3) & 코로나음성(5/3) & 심장사상충양성(5/8) & 임시보호(5/15),2023-05-16,2023-05-03,23-5-078,2023-05-03,시바,6.3kg
346,7,3년령(추정),42876,1,23-4-111.jpg,202305/20230503014821603.jpg,원신흥남로11번길 6-15 주변,1,4,백색,755,반환예정,2023-05-12,2023-05-03,23-4-111,2023-05-03,사모예드,27.3kg
347,7,2년령(추정),42875,1,23-3-131.jpg,202305/20230503111103294.jpg,괴정동 131-1 인근,1,3,백색,2,칩존재,2023-05-03,2023-05-03,23-3-131,2023-05-02,풍산,25kg(추정)
348,5,10일령(추정),42874,2,23-5-077.jpg,202305/20230503014726467.jpg,비래동로 24번길 64주변,1,5,흑백색,674,눈뜸 & 주민참여임시보호(5/4),2023-05-14,2023-05-02,23-5-077,2023-05-01,코리안숏헤어,0.116kg
349,7,2년령(추정),42873,1,23-1-130.jpg,202305/20230502043351285.jpg,용전동 동부사거리 인근,2,1,백색,81,교통사고 & 우측후지상처 & 진정후진료 & 우측후지발목내측쓸림상처 및 피부열상 & 좌측골반골절 & 홍역음성(5/2) & 파보음성(5/2) & 코로나음성(5/2),2023-05-02,2023-05-02,23-1-130,2023-05-02,믹스,14.4kg
350,5,5일령(추정),42872,2,23-3-130.jpg,202305/20230501041601007.jpg,도안동 1940 인근,2,3,흑백색,401,박스채발견 & 동시구조 & 주민참여임시보호(5/4),2023-05-08,2023-05-01,23-3-130,2023-05-01,코리안숏헤어,0.11kg
351,5,5일령(추정),42871,2,23-3-129.jpg,202305/20230501041619110.jpg,도안동 1940 인근,1,3,삼색,394,박스채발견 & 동시구조,2023-05-06,2023-05-01,23-3-129,2023-05-01,코리안숏헤어,0.11kg
352,6,2년령(추정),42870,1,23-3-128.jpg,202305/20230501041631304.jpg,탄방동 우리들공원 인근,1,3,흑황색,518,목줄착용 & 매우말라있는상태 & 저체중 & 피부각질 & 보행이상 및 불안정 & 홍역음성(5/1) & 파보음성(5/1) & 코로나음성(5/1) & 환농성 콧물(5/24) & 화농성 눈꼽(05/24) & 식욕저하(5/25) & 코로나음성(5/26) & 파보음성(5/26) & 심장사상충 양성(5/26),2023-05-31,2023-05-01,23-3-128,2023-05-01,믹스,11.1kg
353,7,3개월령(추정),42869,1,23-1-129.jpg,202305/20230501041647535.jpg,판암주공1단지 인근,1,1,백색,183,목줄착용 & 유치잔존 & 상태양호 & 홍역음성(5/1) & 파보음성(5/1) & 코로나음성(5/1),2023-05-03,2023-05-01,23-1-129,2023-04-30,믹스,9.8kg
354,2,3년령(추정),42868,1,23-2-087.jpg,202305/20230501024149873.jpg,태평동 버드내아파트 2단지 211동 주변,1,2,흑백색,1229,경계심심함 & 상태양호 & 홍역음성(5/1) & 파보음성(5/1) & 코로나음성(5/1)  설사(5/10) 파보음성(5/10) & 코로나음성(5/10) & 수양성설사(5/11) & 수양성설사 호전(5/15) & 파보음성(7/8) & 코로나음성(7/8) & 심장사상충음성(7/8),2023-08-01,2023-05-01,23-2-087,2023-04-30,믹스,11.2kg
355,4,50일령(추정),42867,1,23-2-088.jpg,202305/20230501023931882.jpg,잔디로 9번길 6번 백제건강원 주변,1,2,황색,915,미용(집에서미용한흔적) & 유치잔존 & 홍역음성(5/1) & 파보음성(5/1) & 코로나음성(5/1),2023-05-19,2023-05-01,23-2-088,2023-04-30,믹스,1.56kg
356,4,8개월령(추정),42866,1,23-5-076.jpg,202304/20230430034414600.jpg,대덕구 중리동 중원초 주변,1,5,백색,718,왼쪽잇몸출혈 & 온순 & 홍역음성(4/30) & 파보음성(4/30) & 코로나음성(4/30) & 왼쪽 턱 부종(5/15) & 식욕 &활력 양호(5/15),2023-05-19,2023-04-30,23-5-076,2023-04-30,믹스,13.6kg
357,7,3년령(추정),42865,1,23-4-110.jpg,202304/20230430024919793.jpg,동서대로179번길 80 주변,2,4,황백색,2,가슴줄착용,2023-04-30,2023-04-30,23-4-110,2023-04-30,진도,20kg(추정)
358,4,1년령(추정),42864,1,23-4-109.jpg,202304/20230430012437160.jpg,반석로63-3번길 주변,1,4,흑황백색,1065,옷착용 & 목줄 및 리드줄착용 & 치아깨끗 & 온순 & 상태양호 & 홍역음성(4/30) & 파보음성(4/30) & 코로나음성(4/30),2023-05-16,2023-04-30,23-4-109,2023-04-29,믹스,7kg(추정)
359,5,25일령(추정),42863,1,23-2-086.jpg,202304/20230429024430428.jpg,문화동 465-5번지 주변,1,2,삼색,346,꼬리 꺾임 & 양측 화농성눈곱 & 파보음성(4/29),2023-05-02,2023-04-29,23-2-086,2023-04-29,코리안숏헤어,0.2kg
360,7,14년령(추정),42862,1,23-3-127.jpg,202304/20230429013610076.jpg,도솔로 87 인근,1,3,흑황색,2,칩존재 & 현장반환,2023-04-29,2023-04-29,23-3-127,2023-04-28,요크셔테리어,4kg(추정)
361,7,7년령(추정),42861,1,23-3-126.jpg,202304/20230429013523896.jpg,도솔로 87 인근,1,3,흑색,2,칩존재 & 현장반환,2023-04-29,2023-04-29,23-3-126,2023-04-28,푸들,4kg(추정)
362,7,10년령(추정),42860,1,23-2-085.jpg,202304/20230429012841879.jpg,유천동 307-13번지 주변,1,2,백색,6,목줄착용,2023-04-29,2023-04-29,23-2-085,2023-04-28,진도 믹스,20kg(추정)
363,7,2년령(추정),42859,1,23-4-108.jpg,202304/20230429012415037.jpg,덕명동 187-3 감나무집 주변,1,4,흑황색,3,칩존재 & 목줄착용,2023-04-29,2023-04-29,23-4-108,2023-04-28,도베르만,30kg(추정)
364,7,2년령(추정),42858,1,23-1-128.jpg,202304/20230429011619994.jpg,효촌마을@ 인근,1,1,흑색,3,,2023-04-29,2023-04-29,23-1-128,2023-04-28,푸들,6kg(추정)
365,5,20일령(추정),42857,2,23-4-107.jpg,202304/20230428045557640.jpg,신성동 146-9번지 주변,1,4,삼색,163,전신 곳곳에 구더기 알 다수 & 비강출혈 & 탈수 & 양안 화농성눈곱 & 파보양성(4/28),2023-04-29,2023-04-28,23-4-107,2023-04-28,코리안숏헤어,0.209kg
366,2,1년령(추정),42856,1,23-6-004.jpg,202304/20230428025921704.jpg,이사동 22 인근,2,1,백색,1016,좌측 눈 위 국소적 탈모 및 상처 & 좌측 귀끝 잘린 흔적 & 꼬리 기시부 국소적 탈모 흔적 & 홍역음성(4/28) & 파보음성(4/28) & 코로나음성(4/28),2023-06-12,2023-04-28,23-6-004,2023-04-27,믹스,15.3kg
367,2,1년령(추정),42855,1,23-6-003.jpg,202304/20230428031537781.jpg,이사동 22 인근,4,1,백색,920,진드기 감염 & 콧등까짐 & 홍역음성(4/28) & 파보음성(4/28) & 코로나음성(4/28) & 코로나음성(5/26) & 파보음성(5/26) & 심장사상충 음성(5/26) & 중성화수술(7/18),2023-07-26,2023-04-28,23-6-003,2023-04-27,믹스,18.8kg
368,6,1년령(추정),42854,1,23-6-002.jpg,202304/20230428031650776.jpg,이사동 22 인근,1,1,황색,996,홍역음성(4/28) & 파보음성(4/28) & 코로나음성(4/28) & 코로나음성(5/26) & 파보음성(5/26) & 심장사상충 양성(5/26),2023-07-07,2023-04-28,23-6-002,2023-04-27,믹스,15.4kg
369,2,1년령(추정),42853,1,23-6-001.jpg,202304/20230428031223415.jpg,이사동 22 인근,1,1,황색,671,콧등 탈모 & 홍역음성(4/28) & 파보음성(4/28) & 코로나음성(4/28) & 코로나음성(5/26) & 파보음성(5/26) & 심장사상충 음성(5/26),2023-07-26,2023-04-28,23-6-001,2023-04-27,믹스,15kg
370,7,7개월령(추정),42852,1,23-3-125.jpg,202304/20230428110114926.jpg,갈마동 1257 인근,2,3,백색,60,,2023-04-28,2023-04-28,23-3-125,2023-04-27,말티즈,3kg(추정)
371,4,1년령(추정),42851,2,23-1-127.jpg,202304/20230428032114730.jpg,용전동 180-1 인근,1,1,회황색,799,신고자입양희망 & 파보음성(4/28) & 임시보호(4/28),2023-05-13,2023-04-28,23-1-127,2023-04-27,아메리칸숏헤어 믹스,3.2kg
372,2,3년령(추정),42850,2,23-3-124.jpg,202304/20230430045434198.jpg,도마17길 10 인근,4,3,회백색,2673,코주변발적 & 전신털엉킴심함 & 오염심함 & 엉킨털아래로피부발적 & 파보음성(4/27) &방광염(5/21) & 중성화수술(6/1) & 식욕양호 & 활력양호(6/3) & 파보음성(6/8),2023-08-01,2023-04-27,23-3-124,2023-04-27,페르시안,3.73kg
373,7,2년령(추정),42849,1,23-3-123.jpg,202304/20230427015431180.jpg,도안동 2356 인근,2,3,흑색,2,칩존재,2023-04-27,2023-04-27,23-3-123,2023-04-26,리트리버,20kg(추정)
374,7,4년령(추정),42848,1,,,중리동 378-2번지 주변,1,5,황색,104,*동물등록입소개체*칩존재,2023-04-27,2023-04-27,23-5-075,2023-04-26,리트리버,32kg(추정)
375,7,2년령(추정),42847,1,23-1-126.jpg,202304/20230426025138789.jpg,자양동 80-25 인근,2,1,흑색,227,*동물등록입소개체*칩존재 & 전지관절부굳은살 & 오른쪽허벅지-엉덩이부위 국소적탈모 & 좌측공막충혈 & 홍역음성(4/26) & 파보음성(4/26) 코로나음성(4/26),2023-04-27,2023-04-26,23-1-126,2023-04-26,케니스펜더,37.3kg
376,7,1년령(추정),42846,1,23-2-084.jpg,202304/20230426025247440.jpg,산성동 306-1 번지 주변,1,2,백색,286,앞니및송곳니유치다수잔존 & 홍역음성(4/26) & 파보음성(4/26) & 코로나음성(4/26),2023-04-27,2023-04-26,23-2-084,2023-04-25,말티즈,2.97kg
377,7,2년령(추정),42845,1,23-4-106.jpg,202304/20230426025222093.jpg,원신흥동 575-8 부라더닭갈비 주변,2,4,흑황색,451,*동물등록입소개체*칩존재 & 동시구조 & 수컷(중성화수술 O 추정) & 홍역음성(4/26) & 파보음성(4/26) & 코로나음성(4/26),2023-04-28,2023-04-26,23-4-106,2023-04-26,시바,11kg
378,7,2년령(추정),42844,1,23-4-105.jpg,202304/20230426025153820.jpg,원신흥동 575-8 부라더닭갈비 주변,1,4,백색,440,동시구조 & 발톱관리안됨 & 홍역음성(4/26) & 파보음성(4/26) 코로나음성(4/26),2023-04-28,2023-04-26,23-4-105,2023-04-26,사모예드,29.2kg
379,7,2년령(추정),42843,1,23-2-083.jpg,202304/20230425033951945.jpg,선화동 361번지 주변,2,2,흑황색,2,현장반환,2023-04-25,2023-04-25,23-2-083,2023-04-25,진도,16kg(추정)
380,2,2년령(추정),42842,1,23-4-104.jpg,202304/20230426025206942.jpg,학하동 715-4번지 주변,2,4,흑백색,2356,부정교합(언더) & 홍역음성(4/26) & 파보음성(7/11) & 코로나음성(7/11) &심장사상충 음성(7/11),2023-07-19,2023-04-25,23-4-104,2023-04-25,믹스,6.39kg
381,7,2년령(추정),42841,1,,,읍내동 회덕지구대 주변,1,5,백색,27,목줄착용,2023-04-25,2023-04-25,23-5-074,2023-04-25,믹스,24kg(추정)
382,7,4년령(추정),42840,1,23-4-103.jpg,202304/20230425103202778.jpg,반석동로82번길 806동 주변,1,4,흑황색,468,현장반환,2023-04-29,2023-04-25,23-4-103,2023-04-24,요크셔테리어,5kg(추정)
383,7,2020(년생),42839,1,,,유천2동 CU편의점 주변,1,2,황색,2,현장반환,2023-04-25,2023-04-25,23-2-081,2023-04-24,푸들,4.00(Kg)
384,6,4년령(추정),42838,1,23-2-082.jpg,202304/20230425014825372.jpg,호동 옥계초등학교 주변,2,2,흑황색,1531,심장사상충 양성 (6/30) & 부정교합(언더) & 편측잠복고환 & 피부각질 & 홍역음성(4/25) & 파보음성(4/25) & 코로나음성(4/25) & 맑은콧물(5/6) & 기침(5/6) & (식욕.활력)양호(5/6) & 콧물(5/13) & 기침(5/13) & 콧물.기침 호전(5/19) & 코로나 음성(6/30) & 파보음성(6/30) & 심장사상충양성(6/30),2023-08-02,2023-04-25,23-2-082,2023-04-24,믹스,6.8kg
385,7,4개월령(추정),42837,1,23-3-122.jpg,202304/20230425014811664.jpg,유등로669번길 32-20 인근,2,3,황색,172,목줄착용 & 앞니유치갈이중 & 홍역음성(4/25) & 파보음성(4/25) & 코로나음성(4/25),2023-04-26,2023-04-24,23-3-122,2023-04-23,믹스,11kg
386,5,5일령(추정),42836,2,23-4-102.jpg,202304/20230424053033606.jpg,관평2로 43 동화중학교 주변,2,4,흑백색,601,눈못뜸 & 인공포유 & 검사불가,2023-04-30,2023-04-24,23-4-102,2023-04-24,코리안숏헤어,0.2kg
387,5,2년령(추정),42835,2,23-2-080.jpg,202304/20230424012336429.jpg,문화동 223번지 주변,1,2,삼색,3,폐사체인계,2023-04-24,2023-04-24,23-2-080,2023-04-23,코리안숏헤어,3kg(추정)
388,7,5년령(추정),42834,1,23-5-073.jpg,202304/20230424053020982.jpg,석봉동 496-3번지 등마루아파트 주변,2,5,황색,97,*동물등록입소개체*칩존재 & 수컷(중성화수술 O 추정) & 홍역음성(4/24) & 파보음성(4/24) & 코로나음성(4/24),2023-04-24,2023-04-24,23-5-073,2023-04-24,푸들,10.3kg
389,5,5일령(추정),42833,2,23-5-072.jpg,202304/20230424112403648.jpg,옛신탄진로93번길 20 주변,1,5,삼색,20,,2023-04-24,2023-04-24,23-5-072,2023-04-23,코리안숏헤어,0.1kg(추정)
390,4,5년령(추정),42832,1,23-5-071.jpg,202304/20230424053048453.jpg,비래동 146-3번지 주변,1,5,황색,1995,양측슬개골탈구 & 온순 & 피부깨끗함 & 부정교합 & 홍역음성(4/24) & 파보음성(4/24) & 코로나음성(4/24),2023-05-23,2023-04-24,23-5-071,2023-04-22,푸들,3.75kg
391,4,1년령(추정),42831,3,23-1-122.jpg,202304/20230422034351837.jpg,계족로 463번길 24 인근,2,1,흑백색,1682,양측 귀 교상 흔적 & 좌측 외이도 심한 부종 및 염증,2023-06-10,2023-04-22,23-1-122,2023-04-20,토끼,2.25kg
392,4,1년령(추정),42830,1,23-1-123.jpg,202304/20230422034715728.jpg,석천로 87-4 인근,1,1,황백색,1052,목줄착용 & 경계심 & 양측 외이도 발적 & 홍역음성(4/22) & 파보음성(4/22) & 코로나음성(4/22),2023-05-22,2023-04-22,23-1-123,2023-04-20,믹스,6.6kg
393,2,1년령(추정),42829,1,23-1-124.jpg,202305/20230530113350564.jpg,세천 공원로 61  인근,2,1,황색,1209,목줄착용 & 전신 진드기 중감염 & 콧등 탈모 및 각질 & 홍역음성(4/22) & 파보음성(4/22) & 코로나음성(4/22) & 등쪽 피부염(5/6) & (식욕.활력)양호(5/6) & 등쪽 피부염(5/13) & 등쪽 피부염 호전(6/1) 파보 음성(7/10) 코로나 음성(7/10) 심장사상충 음성(7/10),2023-08-05,2023-04-22,23-1-124,2023-04-21,믹스,7.6kg
394,7,2020(년생),42828,1,,,성남동 200-36 인근,1,1,갈백색,3,칩존재,2023-04-22,2023-04-22,23-1-125,2023-04-21,시츄,5(Kg)
395,7,2023(60일미만)(년생),42827,1,,,목상동 신탄진지구대 주변,1,5,흑황색,85,목줄 & 칩존재,2023-04-21,2023-04-21,23-5-070,2023-04-20,진도,16(Kg)
396,7,2019(년생),42826,1,,,유성구 봉산동 구즉파출소 주변,2,4,흑백색,90,,2023-04-21,2023-04-21,23-4-101,2023-04-21,슈나우져,6.00(Kg)
397,7,7년령(추정),42825,1,23-1-121.jpg,202304/20230420044818414.jpg,성남동 성당 인근,2,1,백색,3,현장반환,2023-04-20,2023-04-20,23-1-121,2023-04-20,비숑프리제,5kg(추정)
398,5,1년령(추정),42824,2,23-1-120.jpg,202304/20230420044745814.jpg,은어송 초 인근,1,1,흑색,48,교통사고추정,2023-04-20,2023-04-20,23-1-120,2023-04-20,코리안숏헤어,3kg(추정)
399,7,5년령(추정),42823,1,23-5-069.jpg,202304/20230420044652667.jpg,송촌동 565-1번지 주변,2,5,흑황백색,269,*동물등록입소개체*칩존재,2023-04-21,2023-04-20,23-5-069,2023-04-20,셔틀랜드쉽독,14kg(추정)
400,2,4개월령(추정),42822,1,23-4-100.jpg,202304/20230421013641540.jpg,유성구 지족동 선병원 주변,2,4,백색,810,목줄착용 & 앞니 유치 갈이중 & 홍역음성(4/21) & 파보음성(4/21) & 코로나음성(4/21) & 회충증(4/23) & 피부불량(5/15 & 5/27 & 6/7) & 코로나양성(5/26) & 파보음성(5/26) & 피부호전중(6/7) & 피부호전(6/14),2023-06-14,2023-04-20,23-4-100,2023-04-20,믹스,14kg
401,2,4개월령(추정),42821,1,23-2-079 (1).jpg,202305/20230509043618857.jpg,대둔산로364번길 123 선일농장 주변,4,2,황색,1436,목줄 및 리드줄 착용 & 앞니유치갈이중 & 홍역음성(4/20) & 파보음성(4/20) & 코로나음성(4/20) & 회충증(4/23) & 회충증호전(4/26) & 코로나음성(5/26) & 파보음성(5/26) & 심장사상충 음성(5/26) & 중성화수술(7/10),2023-07-17,2023-04-19,23-2-079,2023-04-19,믹스,13.7kg
402,2,10개월령(추정),42820,2,23-2-078.jpg,202304/20230420032015938.jpg,산성동 한밭가든아파 주변,3,2,회색,3499,우측각막천공상처 & 파보음성(4/20) & 파보음성(5/16) & 중성화수술(5/18) 유선발달(6/2),2023-08-01,2023-04-19,23-2-078,2023-04-18,스코티쉬폴드,3.49kg
403,6,2개월령(추정),42819,1,23-3-121  1.jpg,202304/20230422115829835.jpg,평화어린이공원 인근,2,3,황색,1155,동시구조 & 진드기감염 & 모두유치 & 홍역음성(4/19) & 파보음성(4/19) & 코로나음성(4/19) & 정형행동 & 홍역음성(4/22) & 파보음성(4/22) & 코로나음성(4/22) & 좌측 후지 패드 까짐 & 우측 눈주변 피부까짐 &식욕저하(5/4) & 활력저하(5/4),2023-05-05,2023-04-19,23-3-121,2023-04-18,리트리버 믹스,3.85kg
404,6,2개월령(추정),42818,1,13-3-120(1).jpg,202305/20230506052524547.jpg,평화어린이공원 인근,1,3,황색,1472,동시구조 & 진드기감염 & 모두유치 & 배쪽피부농포및염증 & 홍역음성(4/19 & 5/4) & 파보음성(4/19) & 코로나음성(4/19) & 정형행동 & 파보음성(4/22) & 코로나음성(4/22) & 양볼 까짐(4/24) & 화농성눈곱(5/4) & 식욕저하(5/4) &활력저하(5/4 &5/6) &식욕양호(5/6) & 화농성콧물(5/6),2023-05-14,2023-04-19,23-3-120,2023-04-18,리트리버 믹스,4.3kg
405,6,2개월령(추정),42817,1,23-3-119(1).jpg,202305/20230506052617973.jpg,평화어린이공원 인근,1,3,황색,908,동시구조 & 진드기감염 & 배쪽피부농포 & 마름 & 홍역음성(4/19) & 파보음성(4/19) & 코로나음성(4/19) &정형행동 & 파보음성(4/22) & 코로나음성(4/22) & 발바닥 패드까짐(4/22) & 이마 &뒷발패드 상처(5/1) & 화농성콧물(5/6),2023-05-08,2023-04-19,23-3-119,2023-04-18,리트리버 믹스,4.05kg
406,7,15년령(추정),42816,1,23-3-118.jpg,202304/20230419014055756.jpg,원도안로25번길 8-10 인근,2,3,황백색,2,현장반환,2023-04-19,2023-04-19,23-3-118,2023-04-18,시츄,6kg(추정)
407,7,12년령(추정),42815,1,23-3-117.jpg,202304/20230419014014328.jpg,도마초 인근,1,3,백색,2,현장반환,2023-04-19,2023-04-19,23-3-117,2023-04-17,말티즈,4kg(추정)
408,7,4년령(추정),42814,1,23-1-119.jpg,202304/20230419040933481.jpg,우암로 205-1 인근,1,1,황색,92,목줄착용 & 피부상태불량 & 전신탈모 & 태선화 & 딱지 & 각질 & 송곳니부러짐 & 전신진드기벼룩등 외부기생충감염 & 홍역음성(4/19) & 파보음성(4/19) & 코로나음성(4/19),2023-04-20,2023-04-19,23-1-119,2023-04-19,믹스,20.6kg
409,7,2년령(추정),42813,1,23-1-118.jpg,202304/20230419040947339.jpg,우암로 205-1 인근,2,1,황색,85,목줄착용 & 전신진드기·벼룩다수 & 홍역음성(4/19) & 파보음성(4/19) & 코로나음성(4/19),2023-04-20,2023-04-19,23-1-118,2023-04-19,믹스,17.4kg
410,6,3년령(추정),42812,2,23-1-117.jpg,202304/20230419041000231.jpg,새울로 102-19 인근,2,1,백색,757,교통사고추정 & 양측귓등귀주변탈모 & 각질 & 딱지 & 양측후지파행 & 통증반사소실 & 냉감 &약간의운동성이있어보이나희미함 & 양쪽비강출혈흔적 & 방사선검사상뚜렷한골절흔적은확인되지않음 & 파보음성(4/19),2023-05-02,2023-04-19,23-1-117,2023-04-18,코리안숏헤어,3kg(추정)
